timestamp,src_ip,src_port,dst_ip,dst_port,cwnd,ssthresh,srtt,bytes_acked,state,packets_out,ca_name,retrans_out,total_retrans,sndbuf,retransmissions,duplicate_acks
1783709404,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200782,264960814,1,57,cubic,0,0,4194304,0,0
1783709404,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200722,265091780,1,55,cubic,0,0,4194304,0,0
1783709404,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200766,265550161,1,48,cubic,0,0,4194304,0,0
1783709404,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200757,265943059,1,44,cubic,0,0,4194304,0,0
1783709404,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200736,266270474,1,49,cubic,0,0,4194304,0,0
1783709404,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200712,266532406,1,53,cubic,0,0,4194304,0,0
1783709404,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200692,266925304,1,47,cubic,0,0,4194304,0,0
1783709404,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200664,267187236,1,43,cubic,0,0,4194304,0,0
1783709404,127.0.0.1,51592,127.0.0.1,13997,4,4,201386,32898362,1,1,cubic,0,19,4194304,0,0
1783709405,127.0.0.1,51592,127.0.0.1,18093,5,3,214990,3675309,1,1,cubic,0,26,2626560,0,0
1783709405,127.0.0.1,51592,127.0.0.1,13997,4,4,201337,32898572,1,0,cubic,0,19,4194304,0,0
1783709405,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200611,267318202,1,61,cubic,0,0,4194304,0,0
1783709405,127.0.0.1,18093,127.0.0.1,51592,2,2,206959,9305375,1,1,cubic,0,13,2626560,0,0
1783709405,127.0.0.1,13997,127.0.0.1,51592,10,2147483647,172876,1262245,1,1,cubic,0,3,2626560,0,0
1783709405,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200633,267321382,1,61,cubic,0,0,4194304,0,0
1783709405,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200741,268631042,1,61,cubic,0,0,4194304,0,0
1783709405,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200804,268762008,1,59,cubic,0,0,4194304,0,0
1783709405,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200866,269940702,1,41,cubic,0,0,4194304,0,0
1783709405,127.0.0.1,13997,127.0.0.1,51592,10,2147483647,176344,1262264,1,0,cubic,0,3,2626560,0,0
1783709405,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200839,271250362,1,61,cubic,0,0,4194304,0,0
1783709405,127.0.0.1,51592,127.0.0.1,18093,5,3,213252,3675347,1,1,cubic,0,26,2626560,0,0
1783709405,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200838,271253542,1,61,cubic,0,0,4194304,0,0
1783709405,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200791,271515474,1,57,cubic,0,0,4194304,0,0
1783709405,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200724,271646440,1,55,cubic,0,0,4194304,0,0
1783709405,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200657,271842889,1,52,cubic,0,0,4194304,0,0
1783709405,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200592,271973855,1,50,cubic,0,0,4194304,0,0
1783709405,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200541,272104821,1,48,cubic,0,0,4194304,0,0
1783709405,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200508,272235787,1,46,cubic,0,0,4194304,0,0
1783709405,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200468,272366753,1,44,cubic,0,0,4194304,0,0
1783709405,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200425,272497719,1,62,cubic,0,0,4194304,0,0
1783709405,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,201162,272628685,1,60,cubic,0,0,4194304,0,0
1783709405,127.0.0.1,13997,127.0.0.1,51592,10,2147483647,176344,1262264,1,0,cubic,0,3,2626560,0,0
1783709405,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,201133,273414481,1,48,cubic,0,0,4194304,0,0
1783709405,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,201030,273545447,1,46,cubic,0,0,4194304,0,0
1783709405,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200926,273741896,1,43,cubic,0,0,4194304,0,0
1783709405,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200823,273872862,1,41,cubic,0,0,4194304,0,0
1783709405,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200733,274003828,1,49,cubic,0,0,4194304,0,0
1783709405,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200702,274527692,1,43,cubic,0,0,4194304,0,0
1783709405,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200631,274658658,1,49,cubic,0,0,4194304,0,0
1783709405,127.0.0.1,51592,127.0.0.1,13997,4,4,201337,32898572,1,2,cubic,0,19,4194304,0,0
1783709405,127.0.0.1,51592,127.0.0.1,18093,5,3,217104,3675385,1,0,cubic,0,26,2626560,0,0
1783709405,127.0.0.1,51592,127.0.0.1,13997,4,4,207626,32898695,1,2,cubic,0,19,4194304,0,0
1783709405,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200653,275182522,1,61,cubic,0,0,4194304,0,0
1783709405,127.0.0.1,13997,127.0.0.1,51592,10,2147483647,176344,1262264,1,0,cubic,0,3,2626560,0,0
1783709405,127.0.0.1,18093,127.0.0.1,51592,2,2,206713,9305620,1,1,cubic,0,13,2626560,0,0
1783709405,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200616,275185702,1,61,cubic,0,0,4194304,0,0
1783709405,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200614,276298913,1,44,cubic,0,0,4194304,0,0
1783709405,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200574,276495362,1,61,cubic,0,0,4194304,0,0
1783709405,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200542,276953743,1,54,cubic,0,0,4194304,0,0
1783709405,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200497,277084709,1,52,cubic,0,0,4194304,0,0
1783709405,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200461,277281158,1,49,cubic,0,0,4194304,0,0
1783709405,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200440,277543090,1,45,cubic,0,0,4194304,0,0
1783709405,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200416,277805022,1,61,cubic,0,0,4194304,0,0
1783709405,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200390,277935988,1,59,cubic,0,0,4194304,0,0
1783709405,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200362,278197920,1,55,cubic,0,0,4194304,0,0
1783709405,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200341,278328886,1,53,cubic,0,0,4194304,0,0
1783709405,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200322,278590818,1,49,cubic,0,0,4194304,0,0
1783709405,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200311,278852750,1,45,cubic,0,0,4194304,0,0
1783709405,127.0.0.1,51592,127.0.0.1,13997,4,4,206737,32898812,1,1,cubic,0,19,4194304,0,0
1783709405,127.0.0.1,51592,127.0.0.1,18093,5,3,217104,3675385,1,1,cubic,0,26,2626560,0,0
1783709405,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200296,279114682,1,61,cubic,0,0,4194304,0,0
1783709405,127.0.0.1,18093,127.0.0.1,51592,2,2,206182,9305893,1,1,cubic,0,13,2626560,0,0
1783709405,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200416,279117862,1,61,cubic,0,0,4194304,0,0
1783709405,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200553,280427522,1,61,cubic,0,0,4194304,0,0
1783709405,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200637,280558488,1,59,cubic,0,0,4194304,0,0
1783709405,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200715,281737182,1,43,cubic,0,0,4194304,0,0
1783709405,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200709,281868148,1,43,cubic,0,0,4194304,0,0
1783709405,127.0.0.1,51592,127.0.0.1,18093,5,3,215105,3675459,1,1,cubic,0,26,2626560,0,0
1783709405,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200732,283046842,1,61,cubic,0,0,4194304,0,0
1783709405,127.0.0.1,18093,127.0.0.1,51592,2,2,205757,9306160,1,1,cubic,0,13,2626560,0,0
1783709405,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200761,283050022,1,61,cubic,0,0,4194304,0,0
1783709405,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200814,283901301,1,48,cubic,0,0,4194304,0,0
1783709405,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200782,284359682,1,61,cubic,0,0,4194304,0,0
1783709405,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200781,284490648,1,59,cubic,0,0,4194304,0,0
1783709405,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200837,285407410,1,45,cubic,0,0,4194304,0,0
1783709405,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200817,285800308,1,49,cubic,0,0,4194304,0,0
1783709405,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200790,286258689,1,52,cubic,0,0,4194304,0,0
1783709405,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200768,286586104,1,47,cubic,0,0,4194304,0,0
1783709405,127.0.0.1,13997,127.0.0.1,51592,10,2147483647,176344,1262264,1,0,cubic,0,3,2626560,0,0
1783709406,127.0.0.1,51592,127.0.0.1,18093,5,3,213375,3675533,1,1,cubic,0,26,2626560,0,0
1783709406,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200734,286979002,1,61,cubic,0,0,4194304,0,0
1783709406,127.0.0.1,51592,127.0.0.1,13997,4,4,206038,32899022,1,2,cubic,0,19,4194304,0,0
1783709406,127.0.0.1,51592,127.0.0.1,18093,5,3,216797,3675571,1,0,cubic,0,26,2626560,0,0
1783709406,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200686,286982182,1,61,cubic,0,0,4194304,0,0
1783709406,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200732,288291842,1,61,cubic,0,0,4194304,0,0
1783709406,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200701,288422808,1,59,cubic,0,0,4194304,0,0
1783709406,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200708,289601502,1,61,cubic,0,0,4194304,0,0
1783709406,127.0.0.1,13997,127.0.0.1,51592,10,2147483647,176344,1262264,1,0,cubic,0,3,2626560,0,0
1783709406,127.0.0.1,18093,127.0.0.1,51592,2,2,205676,9306405,1,1,cubic,0,13,2626560,0,0
1783709406,127.0.0.1,13997,127.0.0.1,51592,10,2147483647,176344,1262264,1,0,cubic,0,3,2626560,0,0
1783709406,127.0.0.1,51592,127.0.0.1,13997,4,4,205390,32899232,1,2,cubic,0,19,4194304,0,0
1783709406,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200733,290911162,1,61,cubic,0,0,4194304,0,0
1783709406,127.0.0.1,51592,127.0.0.1,18093,5,3,216797,3675571,1,1,cubic,0,26,2626560,0,0
1783709406,127.0.0.1,51592,127.0.0.1,18093,5,3,214751,3675609,1,0,cubic,0,26,2626560,0,0
1783709406,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200730,290914342,1,61,cubic,0,0,4194304,0,0
1783709406,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200695,291700138,1,49,cubic,0,0,4194304,0,0
1783709406,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200641,292224002,1,61,cubic,0,0,4194304,0,0
1783709406,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200583,292354968,1,59,cubic,0,0,4194304,0,0
1783709406,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200527,292485934,1,57,cubic,0,0,4194304,0,0
1783709406,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200483,292682383,1,54,cubic,0,0,4194304,0,0
1783709406,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200448,293009798,1,49,cubic,0,0,4194304,0,0
1783709406,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200414,293271730,1,45,cubic,0,0,4194304,0,0
1783709406,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200379,293533662,1,59,cubic,0,0,4194304,0,0
1783709406,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200347,293664628,1,59,cubic,0,0,4194304,0,0
1783709406,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200324,293926560,1,55,cubic,0,0,4194304,0,0
1783709406,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200305,294188492,1,51,cubic,0,0,4194304,0,0
1783709406,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200286,294384941,1,48,cubic,0,0,4194304,0,0
1783709406,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200270,294581390,1,45,cubic,0,0,4194304,0,0
1783709406,127.0.0.1,51592,127.0.0.1,13997,4,4,204762,32899349,1,1,cubic,0,19,4194304,0,0
1783709406,127.0.0.1,18093,127.0.0.1,51592,2,2,205347,9306650,1,1,cubic,0,13,2626560,0,0
1783709406,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200251,294843322,1,61,cubic,0,0,4194304,0,0
1783709406,127.0.0.1,51592,127.0.0.1,18093,5,3,214751,3675609,1,1,cubic,0,26,2626560,0,0
1783709406,127.0.0.1,13997,127.0.0.1,51592,10,2147483647,176344,1262264,1,0,cubic,0,3,2626560,0,0
1783709406,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200250,294846502,1,61,cubic,0,0,4194304,0,0
1783709406,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200293,295959713,1,44,cubic,0,0,4194304,0,0
1783709406,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200290,296156162,1,61,cubic,0,0,4194304,0,0
1783709406,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200285,296287128,1,59,cubic,0,0,4194304,0,0
1783709406,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200295,297138407,1,46,cubic,0,0,4194304,0,0
1783709406,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200278,297334856,1,43,cubic,0,0,4194304,0,0
1783709406,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200272,297465822,1,53,cubic,0,0,4194304,0,0
1783709406,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200256,297596788,1,51,cubic,0,0,4194304,0,0
1783709406,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200241,297793237,1,50,cubic,0,0,4194304,0,0
1783709406,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200239,297989686,1,47,cubic,0,0,4194304,0,0
1783709406,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200226,298120652,1,49,cubic,0,0,4194304,0,0
1783709406,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200211,298251618,1,49,cubic,0,0,4194304,0,0
1783709406,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200211,298579033,1,44,cubic,0,0,4194304,0,0
1783709406,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,200236,298709999,1,62,cubic,0,0,4194304,0,0
1783709406,127.0.0.1,18093,127.0.0.1,51592,2,2,204943,9306788,1,1,cubic,0,13,2626560,0,0
1783709406,127.0.0.1,51592,127.0.0.1,13997,4,4,204267,32899472,1,1,cubic,0,19,4194304,0,0
1783709406,127.0.0.1,43146,127.0.0.1,20756,142,2147483647,205634,298775482,1,61,cubic,0,0,4194304,0,0
1783709406,127.0.0.1,51592,127.0.0.1,18093,5,3,212947,3675647,1,1,cubic,0,26,2626560,0,0
