timestamp,src_ip,src_port,dst_ip,dst_port,cwnd,ssthresh,srtt,bytes_acked,state,packets_out,ca_name,retrans_out,total_retrans,sndbuf,retransmissions,duplicate_acks
1783710202,127.0.0.1,51592,127.0.0.1,18093,5,5,107678,3976112,1,2,cubic,0,34,2626560,0,0
1783710202,127.0.0.1,51592,127.0.0.1,13997,2,2,89333,32984676,1,1,cubic,0,24,4194304,0,0
1783710202,127.0.0.1,37090,127.0.0.1,20756,17,10,108742,458790,1,8,bbr,0,1,4194304,0,0
1783710202,127.0.0.1,18093,127.0.0.1,51592,2,2,94893,9564030,1,1,cubic,0,18,2626560,0,0
1783710202,127.0.0.1,18093,127.0.0.1,51592,2,2,95573,9568224,1,1,cubic,0,18,2626560,0,0
1783710202,127.0.0.1,37090,127.0.0.1,20756,19,10,107761,524326,1,8,bbr,0,1,4194304,0,0
1783710202,127.0.0.1,51592,127.0.0.1,18093,5,5,106853,3977523,1,1,cubic,0,34,2626560,0,0
1783710202,127.0.0.1,51592,127.0.0.1,18093,5,5,106853,3977523,1,1,cubic,0,34,2626560,0,0
1783710202,127.0.0.1,37090,127.0.0.1,20756,21,10,106835,589862,1,12,bbr,0,1,4194304,0,0
1783710202,127.0.0.1,37090,127.0.0.1,20756,23,10,109431,688166,1,12,bbr,0,1,4194304,0,0
1783710202,127.0.0.1,37090,127.0.0.1,20756,24,10,108291,753649,1,11,bbr,0,1,4194304,0,0
1783710202,127.0.0.1,37090,127.0.0.1,20756,25,10,107296,753702,1,14,bbr,0,1,4194304,0,0
1783710202,127.0.0.1,37090,127.0.0.1,20756,26,10,106425,819185,1,13,bbr,0,1,4194304,0,0
1783710202,127.0.0.1,18093,127.0.0.1,51592,2,2,95573,9568224,1,1,cubic,0,18,2626560,0,0
1783710202,127.0.0.1,37090,127.0.0.1,20756,27,10,105667,819238,1,14,bbr,0,1,4194304,0,0
1783710202,127.0.0.1,37090,127.0.0.1,20756,28,10,105029,884721,1,13,bbr,0,1,4194304,0,0
1783710202,127.0.0.1,37090,127.0.0.1,20756,28,10,104476,884774,1,16,bbr,0,1,4194304,0,0
1783710202,127.0.0.1,37090,127.0.0.1,20756,28,10,103945,950310,1,16,bbr,0,1,4194304,0,0
1783710202,127.0.0.1,51592,127.0.0.1,18093,5,5,106045,3979200,1,1,cubic,0,34,2626560,0,0
1783710202,127.0.0.1,37090,127.0.0.1,20756,28,10,103496,1015846,1,16,bbr,0,1,4194304,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,30,10,103103,1081382,1,18,bbr,0,1,4194304,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,31,10,102760,1146865,1,17,bbr,0,1,4194304,0,0
1783710203,127.0.0.1,51592,127.0.0.1,18093,5,5,105371,3979243,1,0,cubic,0,34,2626560,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,32,10,102463,1146918,1,18,bbr,0,1,4194304,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,33,10,102197,1212401,1,17,bbr,0,1,4194304,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,34,10,101968,1212454,1,20,bbr,0,1,4194304,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,35,10,101778,1277937,1,19,bbr,0,1,4194304,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,36,10,101616,1277990,1,20,bbr,0,1,4194304,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,37,10,101505,1343473,1,19,bbr,0,1,4194304,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,38,10,101412,1343526,1,22,bbr,0,1,4194304,0,0
1783710203,127.0.0.1,13997,127.0.0.1,51592,7,7,100131,1313107,1,0,cubic,0,6,2626560,0,0
1783710203,127.0.0.1,18093,127.0.0.1,51592,2,2,98904,9568266,1,1,cubic,0,18,2626560,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,40,10,101342,1409062,1,22,bbr,0,1,4194304,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,42,10,101224,1474598,1,26,bbr,0,1,4194304,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,42,10,101163,1540134,1,26,bbr,0,1,4194304,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,44,10,101105,1605670,1,28,bbr,0,1,4194304,0,0
1783710203,127.0.0.1,51592,127.0.0.1,13997,2,2,90733,32984722,1,2,cubic,0,24,4194304,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,44,10,101072,1671206,1,28,bbr,0,1,4194304,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,44,10,100995,1736689,1,27,bbr,0,1,4194304,0,0
1783710203,127.0.0.1,51592,127.0.0.1,18093,5,5,105371,3979243,1,1,cubic,0,34,2626560,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,45,10,100933,1736742,1,30,bbr,0,1,4194304,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,46,10,101482,1802225,1,29,bbr,0,1,4194304,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,46,10,101966,1802278,1,28,bbr,0,1,4194304,0,0
